,SPY,GLD,BTC-USD,TLT,GSG
2015-04-30,0.2,0.2,0.2,0.2,0.2
2015-05-01,0.2,0.2,0.2,0.2,0.2
2015-05-04,0.2,0.2,0.2,0.2,0.2
2015-05-05,0.2,0.2,0.2,0.2,0.2
2015-05-06,0.22178484594302392,0.03901314162941145,0.3010902589456596,0.07104423598831454,0.36706751749359057
2015-05-07,0.2568922098524084,0.041586069624612386,0.2669816431325431,0.06434194657188409,0.370198130818552
2015-05-08,0.21446496222960393,0.035222740322326015,0.3421146611811143,0.09634516976183256,0.31185246650512316
2015-05-11,0.18129916385037012,0.03554021931555071,0.4004284742843871,0.04556276171818029,0.3371693808315118
2015-05-12,0.2075213122211459,0.04727180033299761,0.4086043463311886,0.040291855882836354,0.2963106852318316
2015-05-13,0.26449899950691136,0.06145734197525485,0.2197514013309249,0.06510831397551511,0.3891839432113937
2015-05-14,0.2499613394286031,0.253719315008032,0.0374937407344753,0.1443749126487159,0.3144506921801735
2015-05-15,0.23710100878408838,0.22812702420029402,0.06735926013570674,0.05418984986742851,0.41322285701248246
2015-05-18,0.24773980061160153,0.23383922384858466,0.03981647277353025,0.1263579472380762,0.35224655552820744
2015-05-19,0.25159931097012145,0.242433012295395,0.028040997324669872,0.147661077247108,0.33026560216270556
2015-05-20,0.2764493536652514,0.2372397382666939,0.03659269684820861,0.10811516967154872,0.34160304154829735
2015-05-21,0.2659952908623254,0.24239132915522105,0.04186435027156954,0.07021063024337813,0.37953839946750584
2015-05-22,0.2886754495590122,0.22394168720305696,0.055056418196152125,0.05002969890380631,0.3822967461379725
2015-05-26,0.24019574065382662,0.19459512116256408,0.14834984545181065,0.05450578512827592,0.36235350760352275
2015-05-27,0.2828986483011171,0.24370685087310745,0.028276706860426472,0.17578323207364605,0.269334561891703
2015-05-28,0.2661983795989911,0.2424641816572444,0.0157428936705315,0.22331634077736975,0.25227820429586334
2015-05-29,0.26698579165020264,0.2437772426388169,0.014181473226148043,0.22544539591772433,0.24961009656710803
2015-06-01,0.2643171648512599,0.2412363987240875,0.018242183959547745,0.2160986453947158,0.26010560707038893
2015-06-02,0.2612157024802497,0.24477392741506973,0.01213814953673277,0.22026356341680947,0.26160865715113835
2015-06-03,0.2632858247031206,0.24970144350125179,0.012428289453289255,0.21223502912930797,0.26234941321303035
2015-06-04,0.26021793966833573,0.2562283834527618,0.010922998191325887,0.2092084648496517,0.263422213837925
2015-06-05,0.2596511795707557,0.25077967817668845,0.010109646357424213,0.21888502096449003,0.26057447493064156
2015-06-08,0.25964961309327855,0.25124463270689457,0.009664831651954104,0.21154185463469125,0.2678990679131816
2015-06-09,0.2512563928601052,0.2536579748235718,0.010214943967053886,0.2098371827218621,0.27503350562740697
2015-06-10,0.24481595367864967,0.24448903295426827,0.010985350122162564,0.19452122133525807,0.30518844190966143
2015-06-11,0.24188676518170163,0.24686616121756405,0.010094663815201497,0.18925372536832466,0.31189868441720814
2015-06-12,0.2423472435415683,0.24484783752344783,0.010886555353601748,0.18677417308828712,0.315144190493095
2015-06-15,0.24806717134953693,0.252621237786309,0.020256169173585505,0.1469193975058986,0.33213602418466986
2015-06-16,0.23882639726880264,0.24900286547872585,0.021925000550957117,0.1365011456221409,0.3537445910793735
2015-06-17,0.23795345909139468,0.23390240293885137,0.03726000680057357,0.07490285205446139,0.41598127911471916
2015-06-18,0.255039844437573,0.24445178905894238,0.028978254729178102,0.11366171240918423,0.35786839936512227
2015-06-19,0.22738819891315862,0.20709198475317278,0.2009538957083824,0.031244892892277377,0.33332102773300887
2015-06-22,0.2741543773794998,0.22055317965398408,0.14187178809493964,0.040212235950256095,0.3232084189213203
2015-06-23,0.31078572223507034,0.19960453258495864,0.1583481413411639,0.041490426958051566,0.28977117688075554
2015-06-24,0.27434796988464744,0.18327528749834604,0.1389096092672681,0.033398821538955833,0.3700683118107825
2015-06-25,0.27156695751337256,0.21763051263054367,0.08151783531777641,0.04081982779041112,0.3884648667478961
2015-06-26,0.2519999625510294,0.1943281689787424,0.1508766381296196,0.035277428883009394,0.3675178014575991
2015-06-29,0.2787433588546438,0.19256191744384335,0.15086171440423085,0.03422608286588752,0.34360692643139445
2015-06-30,0.2260242081805875,0.19583832273185028,0.23121101035148858,0.031159530830897095,0.3157669279051766
2015-07-01,0.22035964923862958,0.17065763963711003,0.27097981706138796,0.030639912241680202,0.3073629818211922
2015-07-02,0.252998808608102,0.19452360239695743,0.26290386117869335,0.028303177459895728,0.2612705503563515
2015-07-06,0.2213001412685788,0.17798700814569102,0.2858717314266612,0.025679484270507598,0.28916163488856134
2015-07-07,0.1870757328693398,0.16154956854332433,0.4366130884421791,0.02971174274733058,0.18504986739782625
2015-07-08,0.18289339823316897,0.12050310015926191,0.5159451370644066,0.031168635149332134,0.14948972939383054
2015-07-09,0.12972636958297423,0.10467039815430113,0.6316314762996366,0.026883016043147866,0.10708873991994021
2015-07-10,0.1400777681885922,0.12929321289397033,0.5814281447421122,0.021604401078213112,0.12759647309711203
2015-07-13,0.15010146551961637,0.12633783589436418,0.6074363721081486,0.019048660816359416,0.0970756656615113
2015-07-14,0.15921822372409158,0.12384691963046765,0.6237804823394103,0.019321608965700014,0.07383276534033037
2015-07-15,0.1699241460578814,0.11730556346861774,0.6093650966548084,0.017790045474355577,0.0856151483443369
2015-07-16,0.16235623501688737,0.11338189120597353,0.6454357939768454,0.020535851134075942,0.05829022866621783
2015-07-17,0.20198192200060316,0.11738752740023642,0.5849020541737635,0.026204862813447156,0.06952363361194962
2015-07-20,0.1961835927502331,0.0320563492314363,0.7056078218495189,0.03240444467027049,0.03374779149854123
2015-07-21,0.24067652475852916,0.024357456578424107,0.5894826728229988,0.09005661013294503,0.05542673570710286
2015-07-22,0.21744142718922552,0.026364825983109783,0.6460910381061875,0.07018686916146238,0.039915839560014765
2015-07-23,0.22307235797503838,0.020733221767675638,0.5831339980922668,0.11056392579755221,0.06249649636746697
2015-07-24,0.21017928355258148,0.018887456107266415,0.5770269397083703,0.1276814570470322,0.06622486358474984
2015-07-27,0.17195852918444152,0.018400743632550468,0.6281009748340054,0.12274736648690583,0.058792385862096966
2015-07-28,0.18243555640940504,0.02583174752469672,0.641721036155831,0.12872230640899215,0.021289353501075203
2015-07-29,0.16947105179599523,0.028648385856334564,0.6530760383182195,0.12857099623099552,0.02023352779845523
2015-07-30,0.19280126936996525,0.021688056594954652,0.5943461379689463,0.15635506294022697,0.03480947312590679
2015-07-31,0.20456283742728745,0.01955615194277237,0.5611731152996658,0.17740852551301525,0.037299369817259086
2015-08-03,0.19037911415249403,0.02431655216884872,0.5596523342279878,0.2072220333045011,0.01842996614616837
2015-08-04,0.20453408272601692,0.02823332608447331,0.5219016818469246,0.22483677274940111,0.020494136593184074
2015-08-05,0.2036619273599217,0.027114937995677605,0.5290807040768145,0.2183964306386813,0.021745999928904903
2015-08-06,0.2050358328935436,0.027986078906423,0.4981767459855637,0.2476842766949335,0.021117065519536175
2015-08-07,0.20536711250957057,0.036606406686057795,0.47411439478931944,0.2637282288068604,0.02018385720819176
2015-08-10,0.19795718551725364,0.01836634328340354,0.4614283246938296,0.29153208121009266,0.030716065295420654
2015-08-11,0.22312037606924315,0.02119496858389921,0.4188273131439981,0.296276654792904,0.04058068740995552
2015-08-12,0.21117992473927502,0.02220590289486751,0.4575512803045996,0.28752919610839356,0.021533695952864244
2015-08-13,0.19663589970278664,0.041340908982046454,0.4441243285200866,0.29710941745559655,0.020789445339483723
2015-08-14,0.18851713933262113,0.039666086143260254,0.44356542036164404,0.3067181007145157,0.021533253447958773
2015-08-17,0.1983581437361719,0.045902958609808,0.42460077652102274,0.3102309703227074,0.02090715081028995
2015-08-18,0.23047928732358994,0.07722000551373892,0.34510505691623994,0.3249582544263912,0.022237395820039977
2015-08-19,0.34580763633589184,0.10648244771111964,0.04515774198249659,0.4671467957357008,0.035405378234791236
2015-08-20,0.2872852445432538,0.16484339874640364,0.15978659061444936,0.3597402992629659,0.028344466832927306
2015-08-21,0.227910040845739,0.1901032150100628,0.19698078373808625,0.35736080356976946,0.027645156836342603
2015-08-24,0.16017200485894934,0.24585910835804334,0.18528158399054617,0.380821801585355,0.02786550120710612
2015-08-25,0.16999203436086993,0.29573784531111447,0.08466046176245022,0.42322231323611403,0.026387345329451323
2015-08-26,0.12634951412592427,0.25334598265937275,0.23019125251938863,0.36614608714873675,0.023967163546577602
2015-08-27,0.17479332063739683,0.23209917307130667,0.23924561694340304,0.3299715016164019,0.02389038773149171
2015-08-28,0.18464132101754285,0.22285073211195516,0.20854625232743848,0.35514079654947645,0.028820897993587048
2015-08-31,0.15340376657592347,0.21366230624394272,0.25045485408498397,0.3434211691752001,0.03905790391994967
2015-09-01,0.14292337364728222,0.22951265092303916,0.23195239038651888,0.3562593641800959,0.039352220863063773
2015-09-02,0.12607854472601956,0.2562605758072489,0.20759908024431165,0.37699286552006955,0.033068933702350305
2015-09-03,0.16624430141945093,0.23713295848407842,0.20663178177351418,0.3591335855861255,0.0308573727368309
2015-09-04,0.1532462602372346,0.22267757473025032,0.20109850858223033,0.39158473293219215,0.03139292351809267
2015-09-08,0.12142574113707391,0.23374098019367312,0.2298712780080243,0.38346996667142885,0.031492033989799884
2015-09-09,0.15609266436620312,0.20087385205807748,0.2952213422647697,0.31801333427832496,0.02979880703262484
2015-09-10,0.16605517577044726,0.20662399266215417,0.22956580109850006,0.36563243877172114,0.03212259169717733
2015-09-11,0.18489663700762485,0.2441556567395408,0.13819956750216134,0.3943485111563122,0.03839962759436076
2015-09-14,0.18447881389916587,0.22247202745038536,0.16059777686214902,0.3971582151035221,0.03529316668477748
2015-09-15,0.18205988077544488,0.23480234838503108,0.10118814407615481,0.44540420657996543,0.03654542018340381
2015-09-16,0.21400765324255386,0.22567791269310133,0.12381915954692917,0.3963919657898569,0.040103308727558726
2015-09-17,0.2337356754750107,0.16058650623867438,0.08003992947259683,0.4784139681787051,0.047223920635012996
2015-09-18,0.21091908164676604,0.28113615387507723,0.032361038927612225,0.41070800546362096,0.06487572008692356
2015-09-21,0.17125625057976435,0.27444098235747005,0.09860158740726903,0.4243831457415757,0.0313180339139209
2015-09-22,0.20944590475990563,0.2804302330949924,0.029022694551263467,0.40045426752882807,0.08064690006501034
2015-09-23,0.1722991733678516,0.2713831811698489,0.033260559404357036,0.4793960410881278,0.043661044969814676
2015-09-24,0.2502959293208504,0.2893206117966705,0.022739717640372744,0.3912307454196862,0.04641299582242012
2015-09-25,0.23642568597451047,0.30899175910815924,0.021660487378352685,0.3986611041733371,0.034260963365640586
2015-09-28,0.2186820618018365,0.30368187924449236,0.024133971895711013,0.41670828136979804,0.036793805688161985
2015-09-29,0.1781260321996962,0.2841229890975524,0.09234826312588247,0.42286525737368336,0.02253745820318561
2015-09-30,0.19762078021586343,0.2799251412069954,0.01939343920197644,0.3838236881834766,0.11923695119168823
2015-10-01,0.2103732095909669,0.281244304734033,0.020341092246029337,0.37086067624621416,0.11718071718275656
2015-10-02,0.236840348475309,0.23869909431498848,0.01959649183456014,0.38162883735242104,0.12323522802272126
2015-10-05,0.23076592874979607,0.25062386521531266,0.018419634151824592,0.40061445029073284,0.09957612159233388
2015-10-06,0.23252489416880198,0.24918332808635674,0.014390886938369256,0.3649529584253938,0.13894793238107833
2015-10-07,0.21262260027506855,0.2500673318141606,0.013707588916816482,0.3622277444245983,0.16137473456935608
2015-10-08,0.2165156464735297,0.2571834189990988,0.014045992589553193,0.35644803682659354,0.1558069051112247
2015-10-09,0.22330656983759947,0.25568128624413233,0.014127741736157776,0.3280635951133382,0.1788208070687722
2015-10-12,0.20734646509192775,0.27564815567206846,0.016584172466585917,0.331562371556063,0.16885883521335493
2015-10-13,0.20891105620113998,0.2933326123990759,0.0167054634174274,0.33746569311069696,0.14358517487165975
2015-10-14,0.18747531825178296,0.3255811345777794,0.017753286504844746,0.3411264832631481,0.12806377740244476
2015-10-15,0.17033607564918704,0.3560016536282258,0.019770018913290065,0.3513795225035218,0.10251272930577512
2015-10-16,0.18513675989183573,0.35378052557260353,0.020024367706065686,0.32393277461758513,0.11712557221190986
2015-10-19,0.1837548805191848,0.38117797624796435,0.026271866539383716,0.31574982415138,0.09304545254208706
2015-10-20,0.22139132603552153,0.33646928967629663,0.019936050345558433,0.29618350443762814,0.1260198295049953
2015-10-21,0.22077393103870613,0.3449111789037791,0.019862372326094314,0.26596453029373235,0.14848798743768812
2015-10-22,0.20626422394582405,0.33117319475613666,0.01875369885222774,0.3046300470036731,0.13917883544213858
2015-10-23,0.20123117869778828,0.35092548157825293,0.025231018864121678,0.3316066062459995,0.09100571461383754
2015-10-26,0.22005701386756116,0.39149621623524794,0.030132551339793368,0.3035551214184059,0.0547590971389916
2015-10-27,0.19677036461493458,0.3710190819887156,0.11037871913236141,0.2885569442393695,0.03327489002461881
2015-10-28,0.16706093072777747,0.3645293239241777,0.2050919425488759,0.2299965890053017,0.03332121379386724
2015-10-29,0.16944243707834733,0.3227604353099611,0.2532516043274823,0.21861777303505633,0.035927750249152894
2015-10-30,0.14673663155746153,0.2832703238131923,0.3696556098760518,0.16701828857952625,0.03331914617376825
2015-11-02,0.13470786803026916,0.25028912375969486,0.43432945051043964,0.14493036561173187,0.035743192087864334
2015-11-03,0.15014897933674598,0.189600648152087,0.5358699024629704,0.09391383205259865,0.030466637995597932
2015-11-04,0.08875236309077031,0.09598772648545774,0.7197084658255619,0.07364702810146943,0.021904416496740665
2015-11-05,0.10980763782127273,0.08819562010407506,0.7139363079963924,0.06637334476528159,0.021687089312978167
2015-11-06,0.1289232847396102,0.09306829970733639,0.6633442578312589,0.09209008215964355,0.022574075562150908
2015-11-09,0.14422801252861606,0.058911772976903566,0.6847168722985709,0.08682416171522114,0.02531918048068834
2015-11-10,0.12223918884559315,0.07607516194129181,0.6888339587519181,0.08721812394297115,0.025633566518225764
2015-11-11,0.14950085909216207,0.08440362096263934,0.6210694203748823,0.11155381673979682,0.03347228283051945
2015-11-12,0.120705161425178,0.060116891037333475,0.70529222327823,0.09134040757187928,0.02254531668737927
2015-11-13,0.11323291887646503,0.027370406990562188,0.7514475921376459,0.08430178862747283,0.023647293367854164
2015-11-16,0.15571263753264925,0.022364843356370866,0.6656807201752762,0.11266766753452627,0.04357413140117731
2015-11-17,0.193274513868669,0.019976818473812975,0.6059569989138117,0.1051938434880032,0.075597825255703
2015-11-18,0.18686746285270683,0.014680506564363347,0.6265122630430119,0.08987963280802998,0.08206013473188785
2015-11-19,0.21776156329174673,0.01673820464741321,0.5958349502848728,0.09667691684759773,0.07298836492836944
2015-11-20,0.18991878654308347,0.022039404707263534,0.6374752100193419,0.10368323552405996,0.046883363206251145
2015-11-23,0.1893290925792996,0.04822116477725979,0.6133833739630602,0.12891466239442131,0.02015170628595902
2015-11-24,0.20894694488450632,0.046890018016345375,0.5719024647046661,0.15329391891013983,0.018966653484342386
2015-11-25,0.21587692441157477,0.07385520039606898,0.5291692823111421,0.16440892677962993,0.016689666101584143
2015-11-27,0.2244397546297598,0.018802464224826093,0.6037856982503008,0.12653104867809867,0.026441034217014693
2015-11-30,0.19030137004597902,0.02904267873504515,0.6281539670420434,0.13726733593252483,0.015234648244407574
2015-12-01,0.20954034621254677,0.05144388262248078,0.6026181638654295,0.12376529478712926,0.012632312512413691
2015-12-02,0.19588977437544328,0.05247230598570548,0.6030435250413738,0.13381319910804157,0.014781195489435784
2015-12-03,0.19526394451481324,0.05793355474691325,0.5494516246039703,0.18244937076781562,0.01490150536648743
2015-12-04,0.18352071347473717,0.0655317418686735,0.6176598274688292,0.11682489897203172,0.016462818215728404
2015-12-07,0.18096599392991966,0.08882487235644329,0.5833668081307799,0.13148047375601307,0.015361851826844106
2015-12-08,0.1597146121931214,0.06894036196699825,0.6302628108115391,0.12719605511227394,0.013886159916067157
2015-12-09,0.13847476475485002,0.06065577343136987,0.6784016332520981,0.11004331402913312,0.012424514532548918
2015-12-10,0.12320188494957003,0.06228700852404186,0.6720168942422747,0.13053310060579845,0.011961111678314821
2015-12-11,0.12701097410542664,0.05651027585215102,0.6613527677154097,0.1435480539881515,0.011577928338861097
2015-12-14,0.1118327134686734,0.051552158202130445,0.6968871786317997,0.12912654700205697,0.010601402695339476
2015-12-15,0.12782891350505826,0.02755177972146379,0.7216938561989259,0.11131125934841239,0.011614191226139681
2015-12-16,0.1196902688930524,0.03222919050331953,0.7232154439567283,0.1146979037889425,0.010167192857957195
2015-12-17,0.13924966038019343,0.05459972404793885,0.6921694467276621,0.10365914339145353,0.010322025452752086
2015-12-18,0.13279138632254986,0.028071865262108444,0.7124995795346565,0.11611358759252867,0.010523581288156624
2015-12-21,0.1309576540096277,0.02489410881809088,0.7131240181687794,0.12010461876138269,0.01091960024211948
2015-12-22,0.14170211188760748,0.04674694449712022,0.6656555906658236,0.13488717528572994,0.011008177663718732
2015-12-23,0.16356641844446507,0.049536789612736096,0.6680135550638481,0.10723095694136428,0.011652279937586487
2015-12-24,0.16281459309337087,0.042936450126311025,0.6951577934736467,0.0874024548709642,0.011688708435707141
2015-12-28,0.14777534454506386,0.06191612436461033,0.6823890171893159,0.09653535936445613,0.011384154536553859
2015-12-29,0.15855668589858476,0.0626954176784096,0.6603605514471617,0.10617760864474313,0.012209736331100939
2015-12-30,0.1569673903798666,0.032911287228009234,0.7023267614427742,0.09500151293414197,0.012793048015208086
2015-12-31,0.15375716935876715,0.04087073672036827,0.6760906851863638,0.11661606207740248,0.012665346657098188
2016-01-04,0.1578451722787327,0.03951449483268532,0.6644165615991395,0.1256856928772031,0.012538078412239187
2016-01-05,0.13991028445467568,0.05744300442444433,0.6621849853336294,0.1284377693580906,0.012023956429160114
2016-01-06,0.14042775069511287,0.07079163783990117,0.6407826806069667,0.13583110203145685,0.01216682882656237
2016-01-07,0.13929715851209273,0.08120084726915022,0.620498544094849,0.14789218180520233,0.011111268318705734
2016-01-08,0.1167474734138273,0.08324077477296549,0.6536786595673175,0.13558441264041704,0.010748679605472572
2016-01-11,0.11331818549752717,0.06901409694915754,0.6661351225483301,0.1396909792458584,0.011841615759126808
2016-01-12,0.13708628527651015,0.0643234690710561,0.6493045710450098,0.13778518676358123,0.011500487843842548
2016-01-13,0.1399817747551947,0.06840397254283596,0.613550577994773,0.16615555615034353,0.011908118556852811
2016-01-14,0.10986879847953751,0.12374178036278662,0.5739433662309463,0.18053101199262692,0.011915042934102674
2016-01-15,0.12624414864883354,0.06435538936570978,0.6101483251261134,0.18535366568615133,0.013898471173191894
2016-01-19,0.14547565392072542,0.10148910704664633,0.46973674550591343,0.26740620020779116,0.01589229331892369
2016-01-20,0.14081369279024203,0.10358904059096055,0.5143401212020599,0.22665492393825065,0.01460222147848685
2016-01-21,0.10643295320939983,0.13513577526814508,0.5268512405393951,0.21853332379635743,0.013046707186702509
2016-01-22,0.09636805169885793,0.13980313228760388,0.5141464353749011,0.23473112712457272,0.014951253514064329
2016-01-25,0.11333019545337439,0.1334599486002443,0.4959493817630941,0.23855787738109088,0.018702596802196325
2016-01-26,0.11053634833150304,0.15480995639230796,0.4695348138333641,0.24777096504209484,0.017347916400730037
2016-01-27,0.11816364615135719,0.1795415270035188,0.42741999242830253,0.25775758883145045,0.017117245585370904
2016-01-28,0.09715999551005046,0.19272354849848936,0.4007923638513169,0.290797193942159,0.01852689819798434
2016-01-29,0.11638876649644728,0.20543261660929582,0.34281705810699264,0.31421110696619825,0.021150451821065917
2016-02-01,0.13983664098355958,0.23515746527255071,0.22881023928699548,0.3724165577159866,0.02377909674090753
2016-02-02,0.17086062936489804,0.3043215533608181,0.09577085205609205,0.4064934750895998,0.022553490128591966
2016-02-03,0.14767184636081684,0.3158507712095932,0.07392058884585305,0.4403709482500729,0.022185845333663908
2016-02-04,0.12764018891358442,0.3201670926442539,0.10986144281308723,0.4186150503686453,0.023716225260429095
2016-02-05,0.10920704397902976,0.29956310591836305,0.1876914906719686,0.38399342682556786,0.01954493260507079
2016-02-08,0.09746863352320773,0.320986280026833,0.16148896801760468,0.40029877392072566,0.01975734451162891
2016-02-09,0.06543894490389886,0.2964068101255626,0.24295277459878917,0.3781147104046137,0.01708675996713558
2016-02-10,0.07632027796882736,0.2644835420017089,0.3093429268256331,0.33575668333780423,0.014096569866026316
2016-02-11,0.08954552680601116,0.2805097100307781,0.255704555283182,0.35913976523680513,0.015100442643223562
2016-02-12,0.07733393090791227,0.3330170010679046,0.2575369502115584,0.3159787426956475,0.01613337511697716
2016-02-16,0.07599518244521893,0.32670442113174164,0.28622987214479356,0.29465340843972715,0.016417115838518737
2016-02-17,0.08413324774305032,0.3010307718359195,0.3269132359876985,0.2714479144317921,0.01647483000153963
2016-02-18,0.0715134568633105,0.28874515506173964,0.33986867705358903,0.2834723869725983,0.01640032404876246
2016-02-19,0.06039531843011432,0.2565748266246563,0.4217728051036911,0.24765844828966438,0.013598601551873684
2016-02-22,0.05739519605217288,0.25234482868373176,0.4268258494089651,0.2501563725484046,0.013277753306725771
2016-02-23,0.0629921475020787,0.22913125689099792,0.46446083937425997,0.23062235075253049,0.01279340548013284
2016-02-24,0.06730229857111443,0.24931133010400214,0.42195411938100913,0.2488870576534171,0.012545194290457052
2016-02-25,0.06665740460159884,0.2613937393916227,0.4110418033861152,0.24779100609664503,0.013116046524018326
2016-02-26,0.07499489231823774,0.30658988287902633,0.32374241939598075,0.27949277843901227,0.015180026967742831
2016-02-29,0.11185650380875636,0.3087243847284659,0.28899265376034255,0.2765054218293246,0.013921035873110775
2016-03-01,0.08610756234822912,0.3024648004782205,0.3499045509679807,0.24805007780897934,0.013473008396590278
2016-03-02,0.10342218437436647,0.3226179083229209,0.3691657121859905,0.18985275984540007,0.014941435271322048
2016-03-03,0.12630510150348434,0.3203910005485932,0.32110294769074593,0.21755886004006647,0.014642090217110054
2016-03-04,0.1105719260937082,0.3315485833277175,0.3201527069403251,0.2218050875900533,0.015921696048195856
2016-03-07,0.0994114655210894,0.47868657203800014,0.1473430309867797,0.24765822916583663,0.026900702288294193
2016-03-08,0.10846359499414565,0.5357818865951953,0.03074554544014673,0.25600751308208985,0.06900145988842254
2016-03-09,0.11169653023065855,0.5227491422556874,0.029623474506628788,0.2834236779578569,0.05250717504916827
2016-03-10,0.10317065284309283,0.5078510626917369,0.03095258969793893,0.26429614158780423,0.0937295531794271
2016-03-11,0.18637681599327519,0.39578287631232056,0.016564370907759137,0.2336581320012013,0.16761780478544386
2016-03-14,0.18270964899209038,0.4024907255464657,0.01909169979084214,0.22565699551468532,0.17005093015591638
2016-03-15,0.19590670389050255,0.36184419759341985,0.014435488223033192,0.24687989259409748,0.18093371769894692
2016-03-16,0.17567675177386574,0.3714968142664438,0.016823191452602155,0.25602516566488465,0.17997807684220352
2016-03-17,0.177958175125648,0.38722944121501623,0.014938015177632396,0.22371604995871844,0.196158318522985
2016-03-18,0.21039497149550337,0.3546263288728731,0.014383038346890739,0.21864974101266138,0.20194592027207145
2016-03-21,0.2008649174032427,0.35741664695760755,0.01678106425777314,0.21984650201514008,0.20509086936623638
2016-03-22,0.18422794006391288,0.36509938335201325,0.018278241535187693,0.21819855608426272,0.21419587896462344
2016-03-23,0.1712168010541438,0.391513602642328,0.01877677062405193,0.235908772253681,0.1825840534257954
2016-03-24,0.19138698608068982,0.36148744204026045,0.017471750292740614,0.2661119999933556,0.1635418215929535
2016-03-28,0.14236037697213128,0.44173627389328146,0.030143964087208416,0.2615728107230471,0.1241865743243316
2016-03-29,0.11394975078297447,0.4087356887034452,0.026526512335399818,0.3768213263904363,0.07396672178774419
2016-03-30,0.1392181614526936,0.39772466833352,0.022189158215740874,0.3509879393165627,0.08988007268148289
2016-03-31,0.19026511907858643,0.3811050298094044,0.021335690715474087,0.32893347424935876,0.07836068614717626
2016-04-01,0.20948114835419732,0.35608395756838274,0.020586073830414303,0.3184644451848098,0.09538437506219581
2016-04-04,0.22110887596180365,0.3484242816995124,0.02165032070468481,0.33963708734576503,0.06917943428823407
2016-04-05,0.24439942338245224,0.32761225315827774,0.02521975574943755,0.3253546191832117,0.07741394852662059
2016-04-06,0.2543125308708388,0.2803685130873987,0.015488530973537444,0.294309418812397,0.155521006255828
2016-04-07,0.2803690723223171,0.2729136188033686,0.015915689547029373,0.2683549519548842,0.1624466673724007
2016-04-08,0.24249661372072406,0.2816538230163199,0.015549833714725316,0.28874563144513865,0.1715540981030922
2016-04-11,0.23302889328787071,0.2960409835801437,0.018052229110734758,0.2593782725123003,0.19349962150895048
2016-04-12,0.2678076901283485,0.2976312182545101,0.018627988616988476,0.22399308219771447,0.1919400208024384
2016-04-13,0.24514649166990568,0.31292116164038736,0.019322789837584186,0.2188384753327877,0.20377108151933498
