,SPY,GLD,BTC-USD,TLT,GSG
2015-04-30,0.2,0.2,0.2,0.2,0.2
2015-05-01,0.2,0.2,0.2,0.2,0.2
2015-05-04,0.2,0.2,0.2,0.2,0.2
2015-05-05,0.2,0.2,0.2,0.2,0.2
2015-05-06,0.25533109940635873,0.09226387648506423,0.28832226110696074,0.028522853464068604,0.33555990953754766
2015-05-07,0.27749368020257675,0.1122376594652603,0.2589643626275049,0.026520512375445865,0.3247837853292122
2015-05-08,0.24435440606268694,0.06307522716975478,0.34993409516837226,0.03130237142285491,0.3113339001763311
2015-05-11,0.2251300129011731,0.0889252669646848,0.35706231123254634,0.02503723999957146,0.30384516890202423
2015-05-12,0.23286096229702402,0.12125884761593762,0.3482008820786074,0.024368827873133752,0.2733104801352971
2015-05-13,0.2645443258887699,0.14082030789306438,0.23143474514767187,0.034659134204594176,0.3285414868658997
2015-05-14,0.28261711914695714,0.2816044228004451,0.04031851584691043,0.04813818508280866,0.34732175712287866
2015-05-15,0.2581561821440858,0.23279483384079938,0.13580290540316137,0.03167667254257929,0.34156940606937414
2015-05-18,0.2657961237184115,0.25181193193575563,0.04177133774738116,0.06438672405546146,0.3762338825429903
2015-05-19,0.2646634243761047,0.2797772134375647,0.028633033963821834,0.08015288414376184,0.34677344407874694
2015-05-20,0.2880474942085266,0.2570354241265858,0.07848971939300961,0.030884674914887007,0.34554268735699095
2015-05-21,0.26349764157607763,0.25468622151092923,0.1180238350519364,0.02632370815744531,0.3374685937036115
2015-05-22,0.2743168426700392,0.2330219074092625,0.13431437362072954,0.02883457480291526,0.32951230149705346
2015-05-26,0.25957458384452387,0.20467151448474283,0.18643175442150262,0.032210328711693055,0.3171118185375376
2015-05-27,0.3069556988588928,0.23279734920127818,0.02974207960539146,0.14315414517740813,0.2873507271570294
2015-05-28,0.2749962654334029,0.2370264676631583,0.015701176475394204,0.21557720153179072,0.25669888889625386
2015-05-29,0.27460834713130566,0.2405015971746758,0.014043189017331516,0.2188477909854874,0.2519990756911996
2015-06-01,0.2665776019441748,0.23730482939389233,0.015845081971312614,0.20978248054755258,0.2704900061430677
2015-06-02,0.263305866722747,0.24119749157610135,0.011430144206897159,0.2106480890378705,0.273418408456384
2015-06-03,0.25615506039017216,0.255512000774314,0.011458271865857584,0.19728123662411834,0.2795934303455379
2015-06-04,0.26637271408586466,0.25902375974493513,0.009954451100631364,0.19243017846786864,0.2722188966007001
2015-06-05,0.27091098872648306,0.25415420183312293,0.009453402421079955,0.19285126531043476,0.2726301417088793
2015-06-08,0.27418175908528375,0.2578632819839099,0.009238514879088828,0.18036947572013404,0.2783469683315834
2015-06-09,0.25906774778070657,0.26372141543904126,0.009930058055584952,0.17683879048411288,0.29044198824055445
2015-06-10,0.25187594443388506,0.25121309927445373,0.01046384255524646,0.154094684850454,0.3323524288859608
2015-06-11,0.2480554671106268,0.25778273257812123,0.009756024532324662,0.1418304918142168,0.3425752839647105
2015-06-12,0.2495011720325055,0.25415124675038125,0.010241200350848856,0.1430983360189507,0.3430080448473137
2015-06-15,0.26376227588765105,0.2731895363058418,0.020685129306839,0.05423778478331865,0.3881252737163494
2015-06-16,0.2499709312829216,0.2699665922489312,0.02120463992973753,0.04747756318666308,0.4113802733517465
2015-06-17,0.23713203591912912,0.23194906132893334,0.10426473321174916,0.02375057083516089,0.4029035987050275
2015-06-18,0.2678236325918482,0.2497370304678375,0.06471532173142168,0.024491253879753417,0.3932327613291391
2015-06-19,0.2397949063005613,0.21695817893492586,0.20959903617026301,0.017319972720720545,0.31632790587352927
2015-06-22,0.2798731614230637,0.22181200165121223,0.17587724327427756,0.021520313234342493,0.30091728041710397
2015-06-23,0.31478187847751515,0.19519468953229094,0.19135439518223768,0.022120479369047086,0.27654855743890905
2015-06-24,0.28255792450740064,0.18296697863924424,0.1764280283635114,0.01798830170786556,0.3400587667819781
2015-06-25,0.26917494249551305,0.21149870752268343,0.14808250631179537,0.021509487048864257,0.3497343566211438
2015-06-26,0.26008033781270784,0.19659639029214804,0.18375213870784693,0.019111216962892565,0.3404599162244045
2015-06-29,0.28262355830637187,0.19127227872090186,0.19097023358315418,0.017551803735553415,0.3175821256540186
2015-06-30,0.23033165637199665,0.1865064138119141,0.2357360824181941,0.022300340731869837,0.3251255066660253
2015-07-01,0.2269708292280071,0.15239918729814575,0.27287240604892826,0.022710576392848642,0.32504700103207024
2015-07-02,0.26400536697629573,0.1788923879186396,0.2669485276013725,0.02027519871272013,0.269878518790972
2015-07-06,0.2302560849945404,0.16630981308016074,0.28035859052689627,0.01867658981647935,0.30439892158192317
2015-07-07,0.20057251750661778,0.1603004930352057,0.41391042504954567,0.02284021181510873,0.202376352593522
2015-07-08,0.20501942220992156,0.10284823404233118,0.49790872371327605,0.025178408461613674,0.16904521157285743
2015-07-09,0.1416196295394376,0.09973972651106522,0.6110723244822024,0.022689969586563875,0.12487834988073081
2015-07-10,0.1515681754911045,0.13402115711304477,0.5510138739595598,0.01738370352508495,0.14601308991120593
2015-07-13,0.16820672113408616,0.12935530291298233,0.5765357118144189,0.015467640135387175,0.11043462400312534
2015-07-14,0.18506665480929527,0.12674307251062822,0.5883487000841376,0.01565596390957141,0.08418560868636744
2015-07-15,0.20340674605443873,0.11678243314834048,0.5680368582541121,0.014378562845626826,0.0973953996974818
2015-07-16,0.1942492655950743,0.11216268543597346,0.6112151308140107,0.016944469433446446,0.06542844872149506
2015-07-17,0.2427331332277849,0.10027210725801201,0.5601736533229327,0.021377680647196348,0.07544342554407395
2015-07-20,0.2267500108759344,0.07800947070201085,0.6376956254809453,0.025080975608043878,0.03246391733306549
2015-07-21,0.2577342396654876,0.05841608261379103,0.5946999082896866,0.06705353606532087,0.022096233365713883
2015-07-22,0.23499630295381502,0.0739163263881265,0.6108692275291637,0.05833223872284112,0.021885904406053577
2015-07-23,0.2406076991635641,0.04442673962588521,0.6076797853249561,0.08749922202798943,0.019786553857605103
2015-07-24,0.2180260340587638,0.035576334965204924,0.5887467015264911,0.1397827972806944,0.01786813216884566
2015-07-27,0.18972184619737192,0.07697226503599638,0.5620114828555843,0.15731329488890314,0.013981111022144145
2015-07-28,0.20599385998694694,0.11691652609780837,0.48819145564505273,0.17664370229981202,0.012254455970379908
2015-07-29,0.19669369891540206,0.11213484647590204,0.5056916977091885,0.17331199604162054,0.012167760857886751
2015-07-30,0.21418479850908406,0.10559335020586647,0.4761908713785052,0.19052841816855495,0.013502561737989322
2015-07-31,0.22680352847088242,0.10095596182811423,0.4582936656909803,0.2017027532819073,0.01224409072811574
2015-08-03,0.21780030773762796,0.11067826962730432,0.44105940215052764,0.21966456911096008,0.010797451373579979
2015-08-04,0.2250866952452052,0.1195927735873611,0.4114559505644722,0.23233255144610107,0.011532029156860421
2015-08-05,0.21867110677250146,0.12251685706049537,0.4152677839940492,0.23138724707221983,0.01215700510073412
2015-08-06,0.2229124717320382,0.119584116369217,0.3989559506446645,0.24666363652423096,0.011883824729849356
2015-08-07,0.2217245731981866,0.1260364261022657,0.3839131542001611,0.25712250250627905,0.01120334399310758
2015-08-10,0.21227140800245653,0.10975217123681454,0.3964182040802498,0.27098427415437654,0.010573942526102546
2015-08-11,0.232205034609191,0.11450064042025854,0.3620378550939994,0.27884061464242105,0.012415855234130049
2015-08-12,0.21933518697309698,0.12396205421991385,0.3757475254599441,0.2694382432069716,0.01151699014007343
2015-08-13,0.20960276408684353,0.13157531550574023,0.3722471207234617,0.2751488335717571,0.011425966112197351
2015-08-14,0.20455527794040976,0.12992419440206746,0.37178627846870194,0.2817203760091363,0.012013873179684545
2015-08-17,0.21117353776225378,0.13263340772148693,0.3633989161933945,0.2812410014428338,0.011553136880030991
2015-08-18,0.22673068824628123,0.15405850479634042,0.32734916095402034,0.2806959625244298,0.011165683478928191
2015-08-19,0.31392969845746427,0.2100658862485016,0.08063510073406427,0.3791487693710572,0.016220545188912635
2015-08-20,0.2761814081998288,0.21912204412440148,0.1720578507645911,0.3185622378792642,0.014076459031914389
2015-08-21,0.22361149854781293,0.23229621057525504,0.20910121077606533,0.3207212826607822,0.01426979744008446
2015-08-24,0.19682408519370953,0.2498852836747885,0.20541583489765622,0.33439314439075846,0.013481651843087264
2015-08-25,0.1977954512531924,0.2863580927275589,0.13043828417515313,0.37237985314738786,0.013028318696707668
2015-08-26,0.1651855187084265,0.24817332334827805,0.24058401917760017,0.3340647489389167,0.011992389826778612
2015-08-27,0.20419684019267997,0.22438135273964466,0.2426599453632703,0.3175223299314818,0.011239531772923314
2015-08-28,0.20791214078776415,0.21513090721204686,0.22079280731716655,0.34246766854271093,0.013696476140311479
2015-08-31,0.19427886789001,0.21437686257068878,0.2519273079687059,0.32327149047866177,0.016145471091933497
2015-09-01,0.17293444706900934,0.22098219353196352,0.23765134987661193,0.3490199429505321,0.01941206657188299
2015-09-02,0.16585750245784386,0.24182006091169922,0.21807171586645788,0.3584855295720602,0.015765191191938806
2015-09-03,0.19156450076818357,0.22678599845022795,0.2188842927172715,0.34775031455750754,0.015014893506809394
2015-09-04,0.1823826642336401,0.21102556529531946,0.21390000849529328,0.37753480710137816,0.015156954874368972
2015-09-08,0.16281639010394933,0.21978192370178698,0.23474024916814137,0.3673618822513236,0.015299554774798657
2015-09-09,0.1845375702773475,0.19633915751128475,0.2882866151118575,0.31596345329053926,0.014873203808970946
2015-09-10,0.19577352699345216,0.19601013757442573,0.23902500083476957,0.35346627748744086,0.015725057109911643
2015-09-11,0.21445420293937428,0.22498645616851484,0.17105252934229892,0.3711438896241004,0.01836292192571171
2015-09-14,0.21195203154815562,0.20640680899278838,0.18773445210453077,0.37690129111989423,0.0170054162346309
2015-09-15,0.21218225354499537,0.20955053876002092,0.14812673256732264,0.41294036454585054,0.01720011058181065
2015-09-16,0.23964757695317626,0.20477924027253944,0.16706814582042886,0.3694709152661226,0.019034121687732747
2015-09-17,0.22997199408930566,0.23544239341884995,0.12089891270658497,0.39376142231976113,0.01992527746549839
2015-09-18,0.2111112509134953,0.24600278097639924,0.14721899769407337,0.3794270905735622,0.016239879842469832
2015-09-21,0.19012617283408093,0.24786191508737793,0.18436644218034096,0.3631327713758978,0.014512698522302362
2015-09-22,0.21099214463678498,0.25760633984227427,0.13658112424798305,0.37779764822390627,0.017022743049051367
2015-09-23,0.188178715541411,0.23821073890121458,0.15542539099978034,0.40246453996589165,0.015720614591702403
2015-09-24,0.23859859066558928,0.26037557684060686,0.09125520725088788,0.3927775561517773,0.016993069091138662
2015-09-25,0.2200884926520957,0.2867741026996713,0.09103226167591517,0.38698895417885026,0.015116188793467537
2015-09-28,0.1992380985174766,0.2811604009652068,0.09808382048053901,0.40484088113748196,0.0166767988992956
2015-09-29,0.16640970714302986,0.2597617929698902,0.14808840867481896,0.41052514688034164,0.015214944331919245
2015-09-30,0.17089534609511367,0.2840320764625603,0.021875898588517795,0.4794289755948412,0.04376770325896696
2015-10-01,0.19024654422966525,0.2868811935529114,0.023074299564248266,0.45938433096181697,0.04041363169135796
2015-10-02,0.2293772052915426,0.27028170090406833,0.020906068486554602,0.42564996200900973,0.05378506330882464
2015-10-05,0.230671159110773,0.2797104559103144,0.01955412611578595,0.4438435340847111,0.02622072477841548
2015-10-06,0.23670609095898193,0.26247010989167097,0.015019181794073262,0.3969688260989244,0.0888357912563494
2015-10-07,0.20478340593641597,0.2681744626983858,0.014110104754739271,0.3857258689973692,0.12720615761308968
2015-10-08,0.21212046397355047,0.27327314522633483,0.014517828208017426,0.38283720896980455,0.1172513536222927
2015-10-09,0.21939643634517347,0.2674935757239469,0.01438514934575001,0.3471678101030578,0.15155702848207175
2015-10-12,0.1977407731676205,0.29857323677299735,0.01690322782714158,0.35225591006956264,0.1345268521626779
2015-10-13,0.19901733821363182,0.3253135671681169,0.017080716907021187,0.3592825196693747,0.09930585804185538
2015-10-14,0.16816515343206007,0.3725366672618021,0.017844224594434757,0.3582192952819047,0.08323465942979827
2015-10-15,0.14771594200950447,0.4173825309030356,0.019690413991269286,0.36581041484934695,0.04940069824684358
2015-10-16,0.1698272097356239,0.4064521814166122,0.01942506618215188,0.33122740139563167,0.07306814126998032
2015-10-19,0.166568696331699,0.4495576517328332,0.025912760813477764,0.32438907181212195,0.033571819309868044
2015-10-20,0.21622498462805764,0.37935690101165936,0.01948629620167961,0.303694045075591,0.08123777308301235
2015-10-21,0.2132058248050458,0.3866530482878709,0.019072028166214033,0.2679572481760831,0.11311185056478616
2015-10-22,0.1951803596184046,0.373685894995056,0.018281408725039174,0.3123579138475848,0.10049442281391535
2015-10-23,0.1916231777275641,0.4082080286424126,0.025103725021762894,0.34276306678951146,0.03230200181874886
2015-10-26,0.21218119024467177,0.4095124262182233,0.0638199365634507,0.29078687833803984,0.023699568635614277
2015-10-27,0.1922179513878181,0.3739958728361365,0.1390081305540785,0.2711198525725455,0.023658192649421282
2015-10-28,0.16739221183875277,0.37621503386220556,0.20694660875994786,0.22524519653798084,0.02420094900111283
2015-10-29,0.17354319947974667,0.34349266127085043,0.24182990926495967,0.21390129309086015,0.027232936893582974
2015-10-30,0.15270385727821137,0.3061946406255118,0.337176515972946,0.17830175621156746,0.025623229911763194
2015-11-02,0.128389341787945,0.24927777113433888,0.4562245511842144,0.14057220468701104,0.025536131206490592
2015-11-03,0.13171016588758166,0.18240061117433767,0.5883182311189065,0.07669509822665235,0.020875893592521774
2015-11-04,0.08140908778496009,0.09362516083573307,0.7473370009526575,0.06265364999993112,0.014975100426718175
2015-11-05,0.09949529083412242,0.08057112969066986,0.75477970762199,0.050110058548762694,0.015043813304454989
2015-11-06,0.12169643097739291,0.0785303612836331,0.7065208015153953,0.0773207187244751,0.01593168749910349
2015-11-09,0.13203959977732657,0.07263961226747888,0.7153113639057991,0.06260291999940326,0.017406504049992166
2015-11-10,0.11505932627321235,0.08415589650738757,0.7274243873941378,0.05637490906460359,0.01698548076065857
2015-11-11,0.1431344323402501,0.09986088700243638,0.6643167493032358,0.0705683380773466,0.02211959327673106
2015-11-12,0.10645947970415559,0.0741845506432502,0.7370660383913764,0.0673599129114263,0.014930018349791413
2015-11-13,0.0952921608322303,0.052012812712475584,0.7803331428231873,0.05694779067055153,0.015414092961555199
2015-11-16,0.1317707446436885,0.039757652798946636,0.743480102119934,0.06877739030284667,0.016214110134584125
2015-11-17,0.19135748577779027,0.016225104002340104,0.7139249347083076,0.04641460969385472,0.0320778658177072
2015-11-18,0.19443108508651522,0.01135380375745305,0.7015731430094816,0.04300605111610805,0.049635917030442095
2015-11-19,0.23579635758851727,0.012473164437656632,0.6589239061706816,0.05372533865673024,0.03908123314641424
2015-11-20,0.19706788555643062,0.017216515035482553,0.6968911333504495,0.07306863862862181,0.015755827429015483
2015-11-23,0.19145012955750979,0.06497030383102566,0.6178349982154084,0.11273801900472996,0.013006549391326163
2015-11-24,0.2095037532639078,0.07306669380070248,0.5677226682123825,0.1375379581411062,0.012168926581900974
2015-11-25,0.21970569554236088,0.09216242235694663,0.5246195586540183,0.152606665275222,0.010905658171452117
2015-11-27,0.23605201084062297,0.04094212646539999,0.5975544590536058,0.11307341727726655,0.012377986363104653
2015-11-30,0.19666119199623552,0.05388640503345027,0.6146155994284664,0.12497912755893288,0.009857675982914888
2015-12-01,0.1777408745377208,0.0692505839394247,0.6252713628942193,0.11917205706856454,0.008565121560070716
2015-12-02,0.20666540542877743,0.06740054626009712,0.595904046724993,0.12056475638803255,0.009465245198099988
2015-12-03,0.20044555775527453,0.07855417683486747,0.5478402337639634,0.16338788611980742,0.009772145526087093
2015-12-04,0.1872748846303217,0.07844222143033504,0.6113209910513996,0.11226267515519933,0.010699227732744308
2015-12-07,0.1951602595644593,0.10265808414905232,0.5631992594085021,0.12950669901098666,0.009475697866999554
2015-12-08,0.17653111178048553,0.09989987080899711,0.5822485799102928,0.13342282159067068,0.007897615909553854
2015-12-09,0.15519149322787168,0.08867331432181873,0.6313771654608613,0.11758679879938838,0.007171228190059934
2015-12-10,0.14036978176087783,0.0906915513241301,0.6303483021945027,0.13155047435834025,0.007039890362149197
2015-12-11,0.14395014319952026,0.09188247007867952,0.6142368973821245,0.1432380211078357,0.006692468231839876
2015-12-14,0.12438721407790011,0.08525057791324404,0.6474940389794422,0.13678962012769427,0.006078548901719139
2015-12-15,0.1423802487070032,0.07296531610024878,0.6557839641590807,0.12229787907010961,0.006572591963557667
2015-12-16,0.13466428468725508,0.07154002489733925,0.6680718808891731,0.1198627915749987,0.00586101795123381
2015-12-17,0.15694611550782522,0.08644593563412731,0.6353877468920158,0.11529861076115532,0.005921591204876313
2015-12-18,0.1497430187607209,0.07213017508567163,0.6489932834595775,0.12311961800490863,0.006013904689121351
2015-12-21,0.14307943789735306,0.07071412240843326,0.6555028462898704,0.1246169666654341,0.006086626738909128
2015-12-22,0.15752780977393122,0.08753856399302501,0.6102544489657064,0.13842782743027823,0.006251349837059179
2015-12-23,0.18067372024207112,0.08822047174445179,0.6037690833539294,0.12082253786056223,0.006514186798985518
2015-12-24,0.18105607161204543,0.08014320328860552,0.6266673248761918,0.105562205145771,0.006571195077386217
2015-12-28,0.16072511863135713,0.08809415472562625,0.637248912993018,0.1076164114805779,0.006315402169420601
2015-12-29,0.17665085819982196,0.09693561006716914,0.5980001128528548,0.12153520993947031,0.0068782089406835955
2015-12-30,0.17142358708093253,0.077600382300259,0.6423463352948408,0.10150590951806411,0.007123785805903518
2015-12-31,0.16658291972081113,0.08922007405365817,0.6122767539819284,0.1249528035979346,0.006967448645667773
2016-01-04,0.1699854897780629,0.09271313456931368,0.5964982859068021,0.1339609861107794,0.0068421036350419144
2016-01-05,0.15143075838298764,0.10089418059532608,0.6025597111954658,0.13845401325270296,0.006661336573517616
2016-01-06,0.15082437959738543,0.11210258342678571,0.5848520096869035,0.14588265725331537,0.006338370035610096
2016-01-07,0.15059587364182636,0.12073104409163483,0.5620978356914987,0.16048566574996714,0.006089580825072835
2016-01-08,0.1257479076219782,0.11700122129231565,0.6043106187939681,0.14695496691164525,0.005985285380092712
2016-01-11,0.12562857202020972,0.11373156944774014,0.6017827820492112,0.1525614140721193,0.006295662410719718
2016-01-12,0.14322716940399563,0.11323071145260348,0.5833699750102838,0.15402300185284815,0.006149142280268999
2016-01-13,0.1441512192105382,0.117383675047128,0.5605564578496303,0.17159218911707813,0.00631645877562523
2016-01-14,0.13404928509373396,0.1321988093368042,0.5401836589108887,0.18705865809288444,0.006509588565688743
2016-01-15,0.14004532112435808,0.1201645229861221,0.5516232712856872,0.18128910772901513,0.006877776874817282
2016-01-19,0.163099797550116,0.15834294599711268,0.42707866849273035,0.2435322027572627,0.007946385202778237
2016-01-20,0.16005778107709756,0.1558254134898629,0.4558618238470721,0.22075666708436822,0.007498314501599404
2016-01-21,0.13462878502599174,0.15803311100028902,0.48588309566609494,0.21462291670761835,0.006832091600005959
2016-01-22,0.1283083816264509,0.1596435173119623,0.48330162504938035,0.2212323485001896,0.007514127512016741
2016-01-25,0.1470911653415133,0.16341982079972212,0.44578776958027655,0.23426898491373055,0.00943225936475758
2016-01-26,0.1446558343997429,0.17741703528795685,0.42935909175581327,0.23973705144700885,0.008830987109478201
2016-01-27,0.1502077380121511,0.19752668884522842,0.3959759029503863,0.247468362727051,0.008821307465183137
2016-01-28,0.1363301034389826,0.20782249174480694,0.38224952455405037,0.26420489542930925,0.009392984832850807
2016-01-29,0.15471778058039715,0.22014016482412654,0.32899711646324065,0.285367583076388,0.010777355055847633
2016-02-01,0.17458495191473136,0.24736473548401297,0.24062312854226964,0.32524397475206895,0.01218320930691707
2016-02-02,0.2011978348869781,0.29923282208774105,0.13975580500764564,0.348651886270779,0.011161651746856176
2016-02-03,0.1860088057034651,0.30984757884406744,0.12525439098750543,0.36781519088468523,0.011074033580276742
2016-02-04,0.16778092919420562,0.31531061656068493,0.1495676025359489,0.355003737866488,0.012337113842672562
2016-02-05,0.14760768314772565,0.3017987780217881,0.21132553953487104,0.3286794076279861,0.010588591667629063
2016-02-08,0.13949858604040738,0.3196539039144167,0.1898550965851336,0.34028561654692646,0.010706796913115822
2016-02-09,0.11490732950886995,0.2984737743374906,0.258091607657719,0.3193122299274739,0.009215058568446557
2016-02-10,0.11437286366083498,0.27178531761446273,0.314177194589263,0.29167042519485586,0.007994198940583378
2016-02-11,0.1258719681039095,0.2903901258856291,0.266877299687254,0.30834304205817614,0.008517564265031379
2016-02-12,0.11259005570896316,0.3215824728494584,0.2563738578317901,0.3007929598863634,0.008660653723424925
2016-02-16,0.10901347150321358,0.3142356897455163,0.28353045712072933,0.28422636936588136,0.00899401226465947
2016-02-17,0.11652066408808297,0.28881870254690234,0.3208596982277554,0.2648324455929555,0.00896848954430393
2016-02-18,0.10422237663217185,0.2908185402056437,0.3440056125296848,0.2515101936808691,0.009443276951630475
2016-02-19,0.09780003475818308,0.286131295368321,0.36509027804731403,0.24222354687105863,0.008754844955123282
2016-02-22,0.09691384645789072,0.28153307193503707,0.36909737471647786,0.24395606558389613,0.008499641306698195
2016-02-23,0.09970649391748548,0.26260477794966386,0.3979043799064213,0.23128475090732178,0.008499597319107608
2016-02-24,0.10566032053573851,0.27698925440132344,0.3656433919840392,0.24369901530417873,0.008008017774720103
2016-02-25,0.10475830347093136,0.28786705916679733,0.3574788781310395,0.24152402591178615,0.008371733319445705
2016-02-26,0.11107313498020847,0.3247487116418115,0.2936118846561066,0.2610886044141251,0.009477664307748185
2016-02-29,0.11746237828357341,0.3323494003466765,0.27614637409206383,0.2637192768259759,0.010322570451710306
2016-03-01,0.09199639302880781,0.3304366187116594,0.32513201842805717,0.2422906091414537,0.010144360690021849
2016-03-02,0.10734431065652802,0.34009059822055204,0.32788558106609067,0.21378669428822553,0.010892815768603736
2016-03-03,0.12812577309054995,0.32975676761590766,0.28411568974432183,0.24752384970359156,0.01047791984562896
2016-03-04,0.1144740905061396,0.3395510303773195,0.2828716863120236,0.2519372490365049,0.011165943768012419
2016-03-07,0.09653933494117849,0.4665800861336502,0.1482234167650415,0.270700602573744,0.0179565595863857
2016-03-08,0.07334203710164504,0.5775330737268348,0.029876745663819152,0.29436558795219175,0.02488255555550913
2016-03-09,0.09231922975249968,0.5217054914718053,0.05051314679413414,0.3142650704819508,0.02119706149961
2016-03-10,0.06429347100613712,0.5533927516894173,0.025530038720931313,0.3055669591340479,0.05121677944946631
2016-03-11,0.1666473930187862,0.43359423285602156,0.01454468302582953,0.24470531060312664,0.140508380496236
2016-03-14,0.16306376275690357,0.43608837380120913,0.01630733893227518,0.23789151367654165,0.14664901083307044
2016-03-15,0.1775489409031931,0.3896625628350347,0.012705577058526341,0.26270384939468355,0.15737906980856228
2016-03-16,0.15142194253810043,0.40029076686006193,0.014655600774207508,0.2775074266955281,0.156124263132102
2016-03-17,0.16021607030795845,0.4152252274684931,0.012713184954857175,0.23202670030421516,0.17981881696447613
2016-03-18,0.19112199281956702,0.3777012670631802,0.012147376473108758,0.22806748611352873,0.19096187753061533
2016-03-21,0.18116817594440576,0.38477860367966477,0.014318942880395978,0.2344419202156423,0.18529235727989113
2016-03-22,0.16500568668187696,0.3942480232556146,0.015513084259887054,0.2338574496626104,0.19137575614001093
2016-03-23,0.15124367528581953,0.41717090018218544,0.015891515931459762,0.2543880545062662,0.16130585409426898
2016-03-24,0.17241985519458244,0.37849033712621705,0.014977509648723688,0.28578994423001014,0.14832235380046666
2016-03-28,0.1193298170110474,0.4610214048504138,0.02412150590798782,0.29093787968640794,0.1045893925441429
2016-03-29,0.10541071389864791,0.4636902129042336,0.02313194860598671,0.337844401377878,0.06992272321325367
2016-03-30,0.12689322383921106,0.45541618572238907,0.01949234375515604,0.3154401944684373,0.08275805221480646
2016-03-31,0.17431156213846494,0.4340197824393909,0.018937044419018494,0.2988793556988668,0.07385225530425885
2016-04-01,0.19373654523144185,0.4047904322759859,0.018424952853751276,0.2926787098835934,0.09036935975522752
2016-04-04,0.20460939451596205,0.3977285032017456,0.019453350498864992,0.31292510480619073,0.0652836469772366
2016-04-05,0.2275287544554314,0.37630187290427564,0.02252894857762737,0.29998627147668677,0.07365415258597878
2016-04-06,0.2457827661260043,0.31808113071179006,0.014562272199954108,0.2846751055659002,0.1368987253963513
2016-04-07,0.2689255266156118,0.30465431851667557,0.014626071378924282,0.25535978429726874,0.15643429919151952
2016-04-08,0.22425296245347323,0.31327572296846795,0.013879972011359305,0.2657153908930345,0.18287595167366502
2016-04-11,0.20798410805686957,0.3223431046402645,0.015495944403226311,0.2284998752834398,0.22567696761619985
2016-04-12,0.2309381320393533,0.3228629605391473,0.015697705322758604,0.19423924256781094,0.23626195953092982
2016-04-13,0.20417690865923918,0.33900228186136083,0.015823541483434764,0.18319485429082044,0.25780241370514473
